Car_ID,Component,Mileage,Car_Age,Part_Age,Temp_Exposure,Service_Count,Driving_Style,Failed_Next_30_Days
459,Brakes,75497,2.3,114,44.1,2,Aggressive,Yes
460,Engine,44266,3.8,420,31.2,10,Conservative,No
461,Brakes,77848,13.8,86,20.7,1,Aggressive,No
462,Battery,43761,2.3,877,44.9,5,Aggressive,Yes
463,Battery,23274,3.4,597,33.0,6,Moderate,Yes
464,Brakes,121847,3.4,229,47.2,4,Moderate,Yes
465,Engine,19083,9.6,641,27.4,4,Moderate,Yes
466,Brakes,135575,1.9,296,31.5,6,Aggressive,Yes
467,Brakes,75312,9.8,831,36.3,0,Moderate,Yes
468,Battery,135746,8.6,506,30.3,9,Conservative,Yes
469,Battery,57137,1.4,621,26.6,4,Aggressive,No
470,Battery,148787,6.0,608,50.0,2,Aggressive,Yes
471,Engine,79868,8.5,820,47.5,0,Aggressive,Yes
472,Battery,103009,14.1,875,25.2,3,Conservative,Yes
473,Brakes,192878,6.0,615,20.8,5,Conservative,Yes
474,Brakes,59344,12.7,839,46.4,7,Conservative,Yes
475,Battery,19951,2.3,248,38.0,0,Conservative,No
476,Battery,10179,5.6,638,26.0,2,Moderate,No
477,Brakes,56520,13.9,874,46.0,0,Aggressive,Yes
478,Brakes,47133,11.8,876,35.8,5,Aggressive,Yes
479,Brakes,113703,9.2,354,29.1,2,Aggressive,Yes
480,Battery,177579,14.4,674,29.5,8,Conservative,Yes
481,Brakes,103539,4.1,613,44.4,6,Moderate,Yes
482,Battery,43383,3.5,11,48.5,9,Moderate,No
483,Brakes,18488,3.5,335,47.6,9,Aggressive,Yes
484,Engine,140071,3.0,773,22.3,5,Moderate,Yes
485,Engine,195851,10.4,756,46.6,7,Aggressive,Yes
486,Engine,191711,1.9,272,43.6,0,Aggressive,Yes
487,Brakes,120009,14.6,915,32.4,6,Moderate,Yes
488,Engine,135695,12.0,601,39.5,10,Aggressive,Yes
489,Engine,18758,5.1,336,27.8,1,Aggressive,No
490,Battery,54592,13.4,174,42.0,8,Aggressive,Yes
491,Brakes,136546,10.9,451,48.3,2,Conservative,Yes
492,Engine,24039,2.4,220,49.2,6,Conservative,No
493,Brakes,151590,4.7,298,28.9,1,Aggressive,Yes
494,Brakes,138699,3.2,379,20.1,1,Moderate,No
495,Brakes,167342,7.7,109,20.8,2,Conservative,Yes
496,Engine,134143,12.8,325,43.5,7,Moderate,Yes
497,Battery,33890,10.0,406,25.5,6,Moderate,Yes
498,Engine,79021,7.2,279,26.8,4,Conservative,Yes
499,Brakes,184972,2.4,694,30.3,8,Moderate,Yes
500,Brakes,69641,8.8,870,31.6,8,Moderate,Yes
501,Brakes,134472,9.0,251,34.3,1,Moderate,Yes
502,Brakes,19103,8.0,932,35.5,9,Conservative,No
503,Engine,41531,14.3,469,25.2,2,Aggressive,Yes
504,Engine,21187,6.9,709,33.1,10,Aggressive,No
505,Battery,93820,13.8,946,44.2,1,Moderate,Yes
506,Brakes,95492,13.0,542,33.7,0,Conservative,Yes
507,Brakes,119994,2.6,163,24.4,9,Conservative,No
508,Engine,37691,8.9,113,43.6,8,Moderate,Yes
509,Battery,110412,10.2,595,38.3,0,Aggressive,Yes
510,Engine,172069,9.5,720,32.1,6,Moderate,Yes
511,Engine,134575,13.9,928,31.2,5,Moderate,Yes
512,Battery,192500,10.6,899,26.8,4,Conservative,Yes
513,Battery,80626,11.2,629,39.4,3,Moderate,Yes
514,Battery,136998,11.6,898,31.2,0,Conservative,Yes
515,Engine,91559,10.9,423,24.1,8,Conservative,Yes
516,Engine,62619,12.7,265,21.0,0,Moderate,No
517,Battery,106561,12.5,527,31.9,1,Conservative,Yes
518,Battery,138132,9.3,191,48.8,7,Conservative,Yes
519,Battery,52864,12.7,274,42.5,1,Moderate,Yes
520,Engine,52705,13.0,808,48.9,3,Conservative,Yes
521,Engine,80538,10.1,535,20.6,10,Aggressive,Yes
522,Engine,179704,3.4,830,20.3,4,Conservative,Yes
523,Battery,196840,14.5,668,28.3,6,Moderate,Yes
524,Engine,132342,5.2,543,44.7,6,Conservative,Yes
525,Brakes,183632,14.5,869,31.2,10,Conservative,Yes
526,Battery,189414,2.5,75,30.1,4,Conservative,Yes
527,Battery,78458,10.2,985,46.8,4,Aggressive,Yes
528,Engine,24883,12.3,831,44.3,6,Conservative,Yes
529,Engine,199080,1.4,519,49.9,4,Moderate,Yes
530,Brakes,19258,9.2,595,44.5,5,Conservative,Yes
531,Brakes,150151,9.9,497,47.2,10,Moderate,Yes
532,Engine,182389,13.3,195,28.8,7,Aggressive,Yes
533,Brakes,156546,11.7,197,48.4,5,Conservative,Yes
534,Battery,68544,11.4,324,32.6,5,Moderate,Yes
535,Battery,131572,12.9,491,21.6,10,Conservative,Yes
536,Brakes,28668,7.6,209,35.0,10,Moderate,No
537,Battery,24172,13.2,164,24.1,3,Moderate,No
538,Brakes,129949,3.0,893,41.5,1,Moderate,Yes
539,Engine,92159,9.9,14,33.6,3,Aggressive,Yes
540,Engine,138339,12.0,808,22.6,9,Moderate,Yes
541,Battery,122466,14.5,402,20.1,8,Aggressive,Yes
542,Engine,94466,11.6,553,25.7,10,Aggressive,Yes
543,Engine,69314,10.7,362,29.4,1,Moderate,Yes
544,Battery,53783,1.9,56,28.9,4,Moderate,No
545,Brakes,146390,9.3,355,33.0,10,Aggressive,Yes
546,Battery,104175,11.5,178,48.4,6,Aggressive,Yes
547,Brakes,44394,4.0,32,37.7,2,Aggressive,No
548,Brakes,19794,6.3,665,27.7,8,Conservative,Yes
549,Engine,183531,2.5,866,20.6,1,Moderate,Yes
550,Engine,153466,4.5,728,24.6,10,Conservative,Yes
551,Battery,183451,2.4,542,28.1,9,Conservative,Yes
552,Engine,144108,11.1,130,28.5,1,Moderate,Yes
553,Engine,78942,12.6,216,30.7,6,Moderate,Yes
554,Brakes,140116,13.7,714,48.0,5,Aggressive,Yes
555,Brakes,33331,13.7,865,37.2,7,Aggressive,Yes
556,Brakes,29673,11.1,113,47.1,10,Aggressive,Yes
557,Battery,79238,7.5,112,44.4,0,Moderate,Yes
558,Brakes,91974,7.0,128,22.8,0,Aggressive,No
559,Brakes,179659,3.4,376,46.8,9,Moderate,Yes
560,Engine,107680,12.4,197,23.4,6,Moderate,Yes
561,Battery,190853,12.9,829,32.7,2,Aggressive,Yes
562,Brakes,25373,14.7,874,24.8,6,Conservative,Yes
563,Brakes,187836,7.1,635,31.4,5,Conservative,Yes
564,Brakes,44250,7.8,509,23.4,6,Moderate,Yes
565,Battery,181697,5.4,731,46.0,8,Conservative,Yes
566,Brakes,68716,14.7,695,46.2,8,Conservative,Yes
567,Brakes,34967,7.1,754,27.5,5,Conservative,No
568,Battery,48968,12.7,581,46.8,9,Aggressive,Yes
569,Engine,142531,12.9,882,34.9,2,Aggressive,Yes
570,Battery,73148,5.6,294,21.5,3,Conservative,No
571,Brakes,109257,6.6,250,22.4,7,Conservative,No
572,Battery,127196,5.4,519,42.4,0,Aggressive,Yes
573,Engine,156048,8.7,855,22.7,9,Conservative,Yes
574,Brakes,157412,3.9,697,33.7,5,Moderate,Yes
575,Engine,129133,5.6,795,38.6,7,Conservative,Yes
576,Brakes,128628,2.6,787,39.8,0,Moderate,Yes
577,Brakes,86541,8.7,392,41.1,0,Aggressive,Yes
578,Brakes,199152,6.7,270,38.3,3,Aggressive,Yes
579,Battery,66515,7.4,810,25.7,5,Aggressive,Yes
580,Engine,176000,12.7,612,23.7,7,Moderate,Yes
581,Brakes,45294,14.5,14,35.9,0,Conservative,Yes
582,Brakes,136597,13.9,809,47.6,2,Conservative,Yes
583,Brakes,43654,2.4,683,38.0,5,Conservative,No
584,Battery,169644,13.8,790,27.4,6,Moderate,Yes
585,Battery,44962,2.9,626,41.0,8,Moderate,No
586,Brakes,92289,11.0,967,36.6,3,Aggressive,Yes
587,Brakes,86173,10.6,953,40.2,10,Aggressive,Yes
588,Brakes,176953,5.5,128,42.8,8,Moderate,Yes
589,Brakes,196154,6.8,775,46.8,8,Moderate,Yes
590,Battery,13347,8.3,35,31.4,0,Conservative,No
591,Engine,62403,4.7,814,24.8,4,Conservative,Yes
592,Engine,191035,12.0,218,42.6,0,Moderate,Yes
593,Engine,171509,13.2,767,36.9,3,Conservative,Yes
594,Battery,72284,8.2,825,44.0,4,Conservative,Yes
595,Battery,111595,6.8,817,49.3,5,Conservative,Yes
596,Brakes,75887,3.8,899,43.4,7,Aggressive,Yes
597,Brakes,196003,10.1,783,37.7,9,Aggressive,Yes
598,Engine,87116,7.3,709,22.2,2,Conservative,Yes
599,Battery,20652,7.0,579,27.9,2,Conservative,No
600,Engine,96655,7.5,969,24.6,2,Moderate,Yes
601,Brakes,171378,12.8,318,34.7,9,Conservative,Yes
602,Brakes,93324,8.4,989,25.5,1,Conservative,Yes
603,Brakes,150780,6.6,367,26.6,3,Conservative,Yes
604,Battery,86958,4.1,780,38.5,7,Conservative,Yes
605,Brakes,12307,2.6,364,33.4,10,Conservative,No
606,Brakes,73917,14.4,708,46.6,6,Aggressive,Yes
607,Brakes,199785,5.0,943,35.5,5,Conservative,Yes
608,Battery,137612,1.6,929,39.5,5,Conservative,Yes
609,Engine,53881,14.6,801,36.1,0,Conservative,Yes
610,Brakes,175023,11.8,895,40.6,1,Aggressive,Yes
611,Brakes,124094,10.1,972,22.2,10,Aggressive,Yes
612,Brakes,96957,1.5,85,21.6,4,Conservative,No
613,Engine,160722,12.5,942,27.8,6,Moderate,Yes
614,Battery,92943,1.2,699,23.5,0,Conservative,No
615,Engine,163513,1.6,878,22.2,8,Aggressive,Yes
616,Brakes,88997,9.5,298,43.0,7,Moderate,Yes
617,Brakes,18079,7.6,556,26.6,6,Conservative,No
618,Brakes,47768,5.2,918,47.4,10,Moderate,Yes
619,Engine,155103,13.2,154,23.7,0,Conservative,Yes
620,Brakes,153530,14.3,322,26.3,5,Aggressive,Yes
621,Brakes,144362,3.0,198,26.6,4,Aggressive,Yes
622,Brakes,158712,12.9,881,42.5,8,Moderate,Yes
623,Engine,86192,10.4,266,22.9,9,Moderate,No
624,Battery,43610,10.4,250,23.0,9,Aggressive,No
625,Battery,137365,7.3,641,39.8,9,Aggressive,Yes
626,Battery,92924,14.4,182,20.1,3,Aggressive,Yes
627,Brakes,124327,4.9,378,24.0,5,Moderate,Yes
628,Battery,90077,7.8,121,25.3,9,Aggressive,No
629,Engine,151195,3.8,761,46.6,1,Conservative,Yes
630,Engine,142953,9.8,842,37.5,6,Conservative,Yes
631,Engine,154597,4.6,925,50.0,7,Conservative,Yes
632,Battery,112891,4.1,800,37.7,4,Aggressive,Yes
633,Brakes,33738,6.6,524,20.3,3,Conservative,No
634,Brakes,53474,11.6,153,33.4,2,Conservative,No
635,Brakes,48325,11.3,505,48.2,0,Aggressive,Yes
636,Engine,26478,4.7,249,21.3,3,Conservative,No
637,Battery,111736,7.6,475,46.4,0,Conservative,Yes
638,Brakes,146674,9.9,290,45.0,4,Conservative,Yes
639,Engine,108739,10.2,384,37.6,1,Conservative,Yes
640,Engine,145363,6.7,846,46.0,7,Moderate,Yes
641,Engine,141553,13.3,460,25.0,1,Conservative,Yes
642,Engine,49384,3.6,380,38.1,1,Conservative,Yes
643,Battery,198810,2.6,701,34.4,3,Conservative,Yes
644,Battery,15884,4.4,140,37.2,2,Aggressive,No
645,Engine,160016,3.1,180,27.7,2,Conservative,No
646,Brakes,157745,9.9,909,41.6,10,Moderate,Yes
647,Engine,127755,9.5,492,46.0,2,Aggressive,Yes
648,Brakes,47411,12.1,850,43.0,9,Conservative,Yes
649,Engine,199841,10.6,954,33.6,9,Aggressive,Yes
650,Battery,44658,2.5,217,35.7,8,Conservative,No
651,Battery,49206,9.5,191,34.3,9,Conservative,Yes
652,Brakes,141944,11.5,105,34.5,2,Conservative,Yes
653,Engine,187880,10.1,544,32.6,0,Conservative,Yes
654,Engine,136385,12.1,400,30.5,9,Aggressive,Yes
655,Battery,135079,11.7,941,45.8,4,Conservative,Yes
656,Battery,77582,3.6,736,42.3,0,Conservative,Yes
657,Brakes,11885,6.3,220,40.6,5,Moderate,No
658,Engine,121692,10.1,269,27.8,8,Moderate,Yes
659,Brakes,82236,14.9,416,42.6,6,Conservative,Yes
660,Battery,56850,6.2,578,34.5,4,Conservative,Yes
661,Brakes,114367,11.3,885,45.9,1,Conservative,Yes
662,Brakes,52413,2.4,530,32.0,5,Conservative,No
663,Brakes,195280,1.7,408,48.9,0,Aggressive,Yes
664,Battery,167350,7.1,75,27.9,5,Aggressive,Yes
665,Brakes,110748,14.0,420,38.4,8,Moderate,Yes
666,Brakes,25063,14.2,849,25.3,7,Moderate,Yes
667,Brakes,145830,5.0,44,43.5,8,Conservative,Yes
668,Brakes,54428,10.4,378,27.2,0,Aggressive,Yes
669,Battery,114709,5.9,414,32.2,3,Conservative,Yes
670,Brakes,27987,13.9,572,28.5,8,Conservative,Yes
671,Battery,69322,9.5,209,33.6,6,Conservative,Yes
672,Engine,116727,8.1,582,22.2,4,Moderate,Yes
673,Brakes,77552,13.3,842,43.8,4,Conservative,Yes
674,Battery,157631,7.8,259,42.7,7,Conservative,Yes
675,Brakes,17169,7.7,274,22.0,10,Aggressive,No
676,Brakes,193809,4.2,333,32.4,5,Conservative,Yes
677,Brakes,79035,4.5,105,32.0,5,Aggressive,No
678,Engine,134926,5.4,233,46.8,4,Aggressive,Yes
679,Brakes,59851,8.0,214,27.0,3,Moderate,Yes
680,Engine,75456,12.7,374,24.7,1,Aggressive,Yes
681,Brakes,183912,7.9,16,42.9,8,Aggressive,Yes
682,Battery,172704,5.4,929,49.6,9,Moderate,Yes
683,Brakes,83470,6.6,778,37.3,0,Conservative,Yes
684,Battery,151759,1.5,365,31.8,10,Aggressive,Yes
685,Engine,193040,8.3,333,40.7,0,Conservative,Yes
686,Brakes,36410,5.6,637,45.9,2,Conservative,Yes
687,Battery,133560,14.4,361,31.0,7,Moderate,Yes
688,Brakes,107598,6.1,420,28.4,2,Conservative,Yes
689,Brakes,189833,4.2,112,41.6,3,Conservative,Yes
690,Battery,61396,3.0,992,42.2,7,Aggressive,Yes
691,Battery,45250,14.9,879,38.9,8,Conservative,Yes
692,Battery,88652,4.5,889,37.0,6,Aggressive,Yes
693,Engine,66483,12.4,497,45.2,1,Moderate,Yes
694,Battery,104624,6.0,580,48.0,4,Moderate,Yes
695,Engine,102036,13.1,996,38.2,9,Conservative,Yes
696,Brakes,55754,14.7,301,30.7,10,Conservative,Yes
697,Brakes,127160,13.5,400,38.4,7,Conservative,Yes
698,Engine,177924,12.3,355,32.7,9,Conservative,Yes
699,Engine,30738,3.3,243,29.4,10,Moderate,No
700,Brakes,80116,9.5,414,28.1,7,Moderate,Yes
701,Brakes,128040,6.8,198,45.6,2,Conservative,Yes
702,Battery,193683,11.5,225,25.0,1,Aggressive,Yes
703,Battery,153768,1.8,799,31.9,1,Aggressive,Yes
704,Engine,32101,10.2,916,31.7,3,Aggressive,Yes
705,Battery,174228,2.8,549,45.2,0,Aggressive,Yes
706,Battery,134821,7.5,901,36.2,4,Conservative,Yes
707,Brakes,151371,3.5,621,33.7,10,Conservative,Yes
708,Brakes,177648,8.5,940,30.4,8,Aggressive,Yes
709,Battery,90705,6.1,276,24.7,0,Aggressive,Yes
710,Engine,100147,5.0,557,20.2,7,Moderate,Yes
711,Battery,86787,9.4,825,20.2,5,Aggressive,Yes
712,Brakes,124584,6.5,177,41.4,10,Moderate,Yes
713,Engine,78938,2.1,650,27.2,9,Conservative,No
714,Battery,179989,11.4,838,28.1,3,Aggressive,Yes
715,Battery,38929,9.9,642,33.6,9,Moderate,Yes
716,Engine,49885,1.7,557,20.7,1,Moderate,No
717,Battery,42778,11.0,754,20.2,1,Aggressive,Yes
718,Engine,99630,6.9,814,44.0,5,Moderate,Yes
719,Engine,96572,2.1,778,48.5,0,Moderate,Yes
720,Engine,152394,7.6,206,46.9,4,Moderate,Yes
721,Engine,197349,4.5,799,49.2,3,Conservative,Yes
722,Engine,130805,11.3,106,35.6,3,Moderate,Yes
723,Battery,94689,3.2,755,21.3,8,Conservative,Yes
724,Battery,177384,5.2,379,46.6,10,Aggressive,Yes
725,Engine,175913,7.1,25,25.0,4,Conservative,Yes
726,Engine,12340,14.6,605,43.5,7,Conservative,Yes
727,Battery,33456,4.5,521,22.7,9,Moderate,No
728,Brakes,25742,1.8,670,24.6,8,Aggressive,No
729,Engine,137885,4.3,581,43.7,5,Moderate,Yes
730,Engine,190682,6.3,751,24.0,0,Moderate,Yes
731,Brakes,87257,8.6,511,25.7,2,Conservative,Yes
732,Brakes,132786,4.9,861,38.0,8,Aggressive,Yes
733,Engine,127803,5.1,279,36.2,7,Aggressive,Yes
734,Brakes,109363,11.3,914,20.6,5,Conservative,Yes
735,Brakes,26604,10.2,561,44.6,3,Conservative,Yes
736,Brakes,50404,9.6,340,32.3,5,Aggressive,Yes
737,Brakes,27479,1.6,970,23.9,0,Aggressive,Yes
738,Engine,35887,1.4,667,45.1,10,Moderate,Yes
739,Brakes,164743,4.6,385,26.6,1,Aggressive,Yes
740,Engine,181900,7.9,921,45.0,7,Conservative,Yes
741,Brakes,119039,12.5,823,41.3,9,Moderate,Yes
742,Brakes,28451,12.7,89,48.3,8,Aggressive,Yes
743,Engine,149371,6.4,207,35.8,3,Conservative,Yes
744,Engine,156387,11.5,435,42.4,10,Conservative,Yes
745,Battery,194169,10.3,914,23.1,2,Conservative,Yes
746,Battery,182368,3.2,624,33.3,5,Moderate,Yes
747,Battery,107444,6.8,658,32.9,5,Conservative,Yes
748,Brakes,66079,6.3,573,47.8,4,Moderate,Yes
749,Battery,114094,1.0,45,49.5,9,Aggressive,Yes
750,Battery,11721,5.2,237,26.4,5,Aggressive,No
751,Brakes,82340,13.9,533,36.7,9,Aggressive,Yes
752,Battery,103233,3.2,281,31.0,9,Aggressive,Yes
753,Battery,34092,9.0,592,47.5,1,Conservative,Yes
754,Battery,55325,7.8,930,40.7,9,Aggressive,Yes
755,Battery,19796,11.2,600,31.4,0,Moderate,Yes
756,Battery,119188,14.0,133,46.1,3,Conservative,Yes
757,Brakes,12997,9.9,657,31.5,4,Conservative,Yes
758,Brakes,158088,3.1,524,40.9,2,Aggressive,Yes
759,Battery,126815,11.5,599,35.1,3,Moderate,Yes
760,Battery,48800,2.9,94,34.3,0,Conservative,No
761,Battery,78827,2.2,523,33.0,2,Aggressive,Yes
762,Engine,137889,6.5,595,25.9,9,Conservative,Yes
763,Engine,28781,4.7,450,29.7,9,Aggressive,Yes
764,Battery,121028,6.1,205,29.6,9,Conservative,Yes
765,Battery,54369,14.8,641,44.6,7,Conservative,Yes
766,Engine,71207,3.8,392,24.7,1,Aggressive,No
767,Engine,172792,14.0,899,45.0,4,Aggressive,Yes
768,Engine,89984,7.3,33,30.0,8,Aggressive,Yes
769,Brakes,77805,8.7,647,41.9,2,Conservative,Yes
770,Engine,108725,9.2,689,35.8,4,Aggressive,Yes
771,Engine,192590,9.7,64,33.9,0,Aggressive,Yes
772,Battery,183796,12.9,685,30.8,1,Aggressive,Yes
773,Brakes,111324,4.2,399,35.3,1,Moderate,Yes
774,Brakes,149345,2.2,213,35.0,7,Conservative,Yes
775,Engine,20420,4.5,552,29.1,7,Moderate,No
776,Engine,100906,10.6,373,38.8,3,Conservative,Yes
777,Engine,174047,4.6,406,46.7,0,Conservative,Yes
778,Engine,49769,5.8,412,39.7,1,Conservative,Yes
779,Brakes,170549,13.2,712,26.8,3,Conservative,Yes
780,Battery,168693,5.6,565,24.0,10,Aggressive,Yes
781,Brakes,63034,13.1,326,40.7,8,Aggressive,Yes
782,Engine,182027,14.1,949,24.7,1,Conservative,Yes
783,Brakes,41034,3.6,869,46.4,0,Moderate,Yes
784,Battery,117807,5.2,773,48.0,10,Conservative,Yes
785,Engine,37989,2.8,36,42.9,9,Conservative,No
786,Brakes,170527,4.2,247,26.9,0,Moderate,Yes
787,Battery,45150,8.0,629,34.1,10,Moderate,Yes
788,Battery,138829,7.6,177,25.8,0,Moderate,Yes
789,Engine,80741,14.3,237,42.3,3,Aggressive,Yes
790,Battery,171758,7.9,342,46.0,3,Moderate,Yes
791,Engine,169365,11.3,399,41.6,6,Conservative,Yes
792,Brakes,165662,8.5,666,46.3,0,Conservative,Yes
793,Battery,21119,13.3,261,35.6,6,Conservative,Yes
794,Battery,145299,11.7,995,21.5,4,Moderate,Yes
795,Battery,84950,7.5,442,28.8,0,Conservative,Yes
796,Engine,131524,12.6,472,22.7,8,Aggressive,Yes
797,Brakes,192482,8.6,412,32.4,7,Aggressive,Yes
798,Brakes,196812,13.5,913,33.6,4,Moderate,Yes
799,Brakes,52990,11.1,136,22.7,7,Conservative,No
800,Brakes,195408,6.4,820,49.3,9,Aggressive,Yes
801,Battery,21509,11.8,944,30.1,10,Aggressive,Yes
802,Engine,56888,11.8,62,32.6,4,Conservative,No
803,Battery,85702,9.8,130,47.0,3,Aggressive,Yes
804,Battery,13200,7.4,885,35.0,0,Conservative,No
805,Engine,66852,9.2,497,33.6,7,Aggressive,Yes
806,Engine,74150,13.4,294,38.6,8,Aggressive,Yes
807,Engine,24434,10.1,47,24.4,0,Conservative,No
808,Brakes,168147,5.2,952,22.6,1,Moderate,Yes
809,Engine,186184,5.0,686,40.7,9,Conservative,Yes
810,Engine,129364,11.5,378,47.9,1,Moderate,Yes
811,Battery,27738,11.6,873,36.5,4,Moderate,Yes
812,Brakes,81937,5.6,433,35.7,3,Conservative,Yes
813,Brakes,174882,8.4,99,34.5,9,Conservative,Yes
814,Brakes,92965,4.6,598,49.9,5,Aggressive,Yes
815,Battery,146237,11.2,519,34.8,2,Conservative,Yes
816,Battery,60739,1.0,34,33.9,1,Conservative,No
817,Engine,171299,15.0,433,21.4,5,Conservative,Yes
818,Engine,12961,10.0,716,28.4,1,Moderate,Yes
819,Brakes,94914,11.7,126,40.6,5,Moderate,Yes
820,Brakes,17632,12.6,208,29.9,5,Conservative,No
821,Battery,19321,10.0,503,24.7,7,Conservative,No
822,Battery,118515,14.0,67,45.1,4,Conservative,Yes
823,Battery,155536,8.5,223,37.3,5,Moderate,Yes
824,Engine,83520,12.8,357,49.5,10,Conservative,Yes
825,Brakes,168777,6.5,619,23.5,4,Conservative,Yes
826,Brakes,18291,4.8,98,34.9,3,Moderate,No
827,Battery,89332,4.0,319,25.3,5,Aggressive,No
828,Engine,126332,8.1,828,34.5,8,Aggressive,Yes
829,Battery,147265,5.3,345,24.3,1,Conservative,Yes
830,Engine,63788,11.1,480,31.6,8,Aggressive,Yes
831,Engine,190106,12.9,902,22.6,7,Aggressive,Yes
832,Brakes,91914,1.3,786,29.4,3,Moderate,Yes
833,Battery,82522,8.5,801,33.2,1,Moderate,Yes
834,Battery,40005,1.2,647,36.8,1,Aggressive,Yes
835,Brakes,93488,4.8,975,41.1,4,Conservative,Yes
836,Engine,91625,9.6,356,36.2,0,Aggressive,Yes
837,Brakes,23226,2.5,65,22.6,6,Aggressive,No
838,Brakes,166269,13.5,654,45.1,7,Conservative,Yes
839,Battery,61943,11.0,696,44.3,1,Moderate,Yes
840,Engine,193133,7.6,476,29.3,10,Conservative,Yes
841,Battery,70737,14.3,157,45.8,9,Moderate,Yes
842,Battery,58064,10.8,691,29.9,5,Moderate,Yes
843,Engine,134606,2.6,500,33.8,2,Moderate,Yes
844,Brakes,160648,2.8,115,32.2,1,Moderate,Yes
845,Engine,89198,8.5,420,37.7,3,Conservative,Yes
846,Engine,136451,6.4,358,26.2,9,Moderate,Yes
847,Battery,158691,12.0,567,40.8,2,Conservative,Yes
848,Brakes,196622,9.0,508,23.4,9,Moderate,Yes
849,Engine,126710,3.5,988,32.2,9,Aggressive,Yes
850,Brakes,109329,5.6,670,39.8,1,Aggressive,Yes
851,Brakes,176758,12.3,785,24.4,2,Moderate,Yes
852,Battery,171368,9.1,210,26.2,5,Moderate,Yes
853,Brakes,89835,13.9,969,33.0,5,Aggressive,Yes
854,Brakes,143804,6.7,140,45.6,0,Moderate,Yes
855,Engine,10221,10.8,850,49.4,1,Moderate,Yes
856,Engine,123171,10.8,413,38.8,6,Moderate,Yes
857,Brakes,65369,10.3,496,24.2,8,Moderate,No
858,Battery,119375,3.2,903,40.1,2,Aggressive,Yes
859,Engine,47747,11.1,508,39.7,2,Aggressive,Yes
860,Battery,129545,13.5,722,38.1,6,Conservative,Yes
861,Brakes,121181,8.7,470,31.5,3,Aggressive,Yes
862,Engine,161503,8.0,758,27.1,8,Moderate,Yes
863,Brakes,161087,6.1,48,37.0,5,Aggressive,Yes
864,Brakes,30988,3.0,758,35.8,4,Moderate,No
865,Brakes,169926,2.2,493,38.9,10,Conservative,Yes
866,Brakes,151347,12.2,329,38.4,5,Conservative,Yes
867,Battery,129022,8.2,490,37.2,5,Moderate,Yes
868,Battery,85814,3.3,721,47.7,4,Conservative,Yes
869,Battery,26100,9.8,602,25.1,0,Conservative,No
870,Brakes,173660,1.4,506,22.5,8,Aggressive,Yes
871,Battery,76073,2.9,297,28.3,4,Aggressive,No
872,Brakes,55773,13.7,766,24.5,7,Moderate,Yes
873,Battery,193703,4.3,195,44.0,0,Moderate,Yes
874,Engine,166118,14.1,167,45.1,6,Moderate,Yes
875,Battery,177136,3.3,601,42.0,5,Aggressive,Yes
876,Engine,23768,3.3,418,34.3,7,Conservative,No
877,Brakes,71252,6.3,732,31.7,4,Aggressive,Yes
878,Battery,13109,5.0,826,33.5,10,Moderate,No
879,Brakes,20752,2.4,554,39.1,6,Conservative,No
880,Battery,97809,4.8,831,22.9,10,Conservative,Yes
881,Brakes,73385,11.3,612,43.1,8,Moderate,Yes
882,Engine,92121,8.7,698,20.3,1,Aggressive,Yes
883,Brakes,37238,10.6,369,26.6,4,Moderate,Yes
884,Engine,172371,2.3,971,37.8,3,Conservative,Yes
885,Brakes,41451,2.2,629,23.9,10,Conservative,No
886,Brakes,58435,13.5,722,25.5,4,Moderate,Yes
887,Engine,177452,7.3,293,43.1,10,Moderate,Yes
888,Engine,82689,11.9,401,31.7,0,Moderate,Yes
889,Battery,56643,7.2,513,49.4,3,Conservative,Yes
890,Brakes,138989,2.5,563,43.1,3,Conservative,Yes
891,Battery,197537,4.6,45,22.2,9,Conservative,Yes
892,Battery,14919,13.6,162,39.6,0,Aggressive,Yes
893,Battery,49742,10.8,936,31.7,0,Conservative,Yes
894,Battery,135341,7.1,874,41.8,1,Conservative,Yes
895,Battery,190685,12.5,503,23.6,8,Moderate,Yes
896,Battery,115018,1.8,991,39.4,5,Conservative,Yes
897,Battery,31091,12.8,788,43.0,10,Aggressive,Yes
898,Engine,110706,10.3,316,40.9,1,Conservative,Yes
899,Battery,32246,13.4,458,42.1,2,Aggressive,Yes
900,Brakes,165437,4.3,408,21.9,8,Conservative,Yes
901,Brakes,127783,14.5,26,21.1,0,Moderate,Yes
902,Engine,116301,2.7,836,39.6,8,Moderate,Yes
903,Brakes,49047,11.4,248,47.7,0,Conservative,Yes
904,Brakes,14997,7.6,950,38.6,3,Conservative,Yes
905,Engine,55154,9.9,936,29.2,1,Moderate,Yes
906,Brakes,26766,12.4,118,23.4,9,Conservative,No
907,Engine,121728,5.7,865,49.5,10,Moderate,Yes
908,Brakes,160986,8.6,339,45.1,3,Aggressive,Yes
909,Battery,26573,2.7,154,42.7,2,Conservative,No
910,Engine,124992,4.4,605,21.2,1,Conservative,No
911,Engine,14097,13.3,92,20.2,2,Aggressive,No
912,Brakes,84378,6.8,836,43.8,7,Conservative,Yes
913,Engine,177726,4.8,471,32.4,2,Conservative,Yes
914,Brakes,57186,11.0,636,48.5,10,Moderate,Yes
915,Engine,156200,4.3,130,49.6,1,Conservative,Yes
916,Brakes,143048,4.1,798,38.8,3,Moderate,Yes
917,Engine,49116,10.6,943,34.2,2,Aggressive,Yes
